name,ward_name,local_government_name,state_name,location.latitude,location.longitude
APENA VILLAGE,OLUFON OROLU 'H',OROLU,OSUN,7.8612528,4.4788439
EGAN AAJE VILLAGE,OLUFON OROLU 'H',OROLU,OSUN,7.8920854,4.5099487
IDI-IYA VILLAGE,OLUFON OROLU 'H',OROLU,OSUN,7.8612528,4.4788439
IDI IROKO/ABEPE KAJOLA,OLUFON OROLU 'H',OROLU,OSUN,7.940499999999999,4.467499999999999
ISANGBE/ELEGUDU,OLUFON OROLU 'H',OROLU,OSUN,7.8612528,4.4788439
OBADA MARKET AREA   I  (BUS STOP),OLUFON OROLU 'C',OROLU,OSUN,7.855955499999999,4.4758911
OBADA MARKET AREA  II,OLUFON OROLU 'C',OROLU,OSUN,7.855955499999999,4.4758911
AROWOMOLE AREA,OLUFON OROLU 'C',OROLU,OSUN,7.8612528,4.4788439
SURULERE AREA,OLUFON OROLU 'C',OROLU,OSUN,7.8517367,4.4732097
ARAROMI AREA,OLUFON OROLU 'C',OROLU,OSUN,7.8612528,4.4788439
MOSAFEJO AREA 1,OLUFON OROLU 'C',OROLU,OSUN,7.8612528,4.4788439
MOSAFEJO AREA  II,OLUFON OROLU 'C',OROLU,OSUN,7.8612528,4.4788439
OROKI AREA,OLUFON OROLU 'C',OROLU,OSUN,7.851312200000001,4.4619533
ASADE AREA,OLUFON OROLU 'C',OROLU,OSUN,7.8589764,4.4762846
JAMODO BUS STOP,OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
EESA,OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
OLUFON AREA  I  (OPEN SPACE),OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
OLUFON AREA  II (OPP. L.G. LIBRARY),OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
OLUFON AREA  III(AAJE'S COMPOUND),OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
OPADEYI AREA,OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
LOCAL GOVT. LIBRARY  I (AKIMO SQUARE),OLUFON OROLU  'A',OROLU,OSUN,7.8624583,4.4778378
LOCAL GOVT. LIBRARY  II (AKIMO SQUARE),OLUFON OROLU  'A',OROLU,OSUN,7.8624583,4.4778378
SOBALOJU AJIBODU AREA,OLUFON OROLU  'A',OROLU,OSUN,7.8612528,4.4788439
ABEBI SAW MILL,OLUFON OROLU   'J',OROLU,OSUN,7.832421399999999,4.5964855
IKIMO PRY. SCHOOL,OLUFON OROLU   'J',OROLU,OSUN,7.895491,4.459857
ONIGARI AREA,OLUFON OROLU   'J',OROLU,OSUN,7.8612528,4.4788439
ELEPO SQUARE,OLUFON OROLU   'J',OROLU,OSUN,7.8612528,4.4788439
ASALU VILLAGE OPEN SPACE,OLUFON OROLU   'J',OROLU,OSUN,7.8612528,4.4788439
OLOGELE PRY. SCHOOL,OLUFON OROLU   'J',OROLU,OSUN,7.8649312,4.4822659
IDI IROKO PRY. SCHOOL,OLUFON OROLU   'J',OROLU,OSUN,7.8649312,4.4822659
MOLUFON PRIMARY SCHOOL,OLUFON OROLU   'J',OROLU,OSUN,7.8682642,4.4737681
OKITI PRY. SCHOOL,OLUFON OROLU   'J',OROLU,OSUN,7.8649312,4.4822659
"OPEN SPACE, OPPOSITE CHRIST APOSTOLIC CHURCH, IKE OLUWA AREA, IKUNSIN ROAD",OLUFON OROLU   'J',OROLU,OSUN,7.905864200000001,4.6631106
FAGBON AREA,OLUFON OROLU  'I',OROLU,OSUN,7.859370500000001,4.469676499999999
OKE-OLA AREA,OLUFON OROLU  'I',OROLU,OSUN,7.8612528,4.4788439
GBOGBO PRY. SCHOOL,OLUFON OROLU  'I',OROLU,OSUN,7.8649312,4.4822659
OWODE VILLAGE,OLUFON OROLU  'I',OROLU,OSUN,7.8612528,4.4788439
OWODE PRY. SCHOOL  II,OLUFON OROLU  'I',OROLU,OSUN,7.8649312,4.4822659
OSUN EESA VILLAGE,OLUFON OROLU  'I',OROLU,OSUN,7.8612528,4.4788439
ALAIKO VILLAGE,OLUFON OROLU  'I',OROLU,OSUN,7.8612528,4.4788439
AROHUN VILLAGE,OLUFON OROLU  'I',OROLU,OSUN,7.8612528,4.4788439
JALEYEMI  I,OLUFON OROLU 'F',OROLU,OSUN,7.8585644,4.4667672
JALEYEMI AREA II,OLUFON OROLU 'F',OROLU,OSUN,7.8585644,4.4667672
DAGBOLU AREA  I,OLUFON OROLU 'F',OROLU,OSUN,7.8612528,4.4788439
DAGBOLU  AREA  II,OLUFON OROLU 'F',OROLU,OSUN,7.859370999999999,4.469677
JANTA BUS STOP,OLUFON OROLU 'F',OROLU,OSUN,7.8612528,4.4788439
"A.U.D. PRY. SCHOOL, (JANTA AREA)",OLUFON OROLU 'F',OROLU,OSUN,7.8649312,4.4822659
GBAMOLU,OLUFON OROLU 'F',OROLU,OSUN,7.8612528,4.4788439
FALEKE AREA,OLUFON OROLU 'F',OROLU,OSUN,7.8612528,4.4788439
ELESI OYEGBEMI,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
ELESI OYEWO,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
DISU AREA,OLUFON OROLU 'G',OROLU,OSUN,7.6989517,3.8277647
ASALU SQUARE,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
OLUROMBI,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
ARENJA/OLUODE,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
BASORUN,OLUFON OROLU 'G',OROLU,OSUN,7.902707599999999,4.502110399999999
APIPONRORO,OLUFON OROLU 'G',OROLU,OSUN,7.8612528,4.4788439
AAFIN ELEMU,OLUFON OROLU  'B',OROLU,OSUN,,
OLUPOMU,OLUFON OROLU  'B',OROLU,OSUN,7.855191700000001,4.4776351
OBADA/BABALU,OLUFON OROLU  'B',OROLU,OSUN,7.855955499999999,4.4758911
IKOLABA/ISOGARI,OLUFON OROLU  'B',OROLU,OSUN,7.8612528,4.4788439
ASADE,OLUFON OROLU  'B',OROLU,OSUN,7.859713500000001,4.4770185
ST. JOHN'S ANG. PRY,OLUFON OROLU  'B',OROLU,OSUN,7.8612528,4.4788439
OJAMOLAPA,OLUFON OROLU  'B',OROLU,OSUN,7.8612528,4.4788439
C.A.C. PRY. SCHOOL,OLUFON OROLU  'B',OROLU,OSUN,7.855996200000001,4.480228299999999
EJEMU,OLUFON OROLU  'B',OROLU,OSUN,7.8612528,4.4788439
ALATA/OWOKA,OLUFON OROLU  'B',OROLU,OSUN,7.8612528,4.4788439
"OLUMO'S COMPOUND, ERIN",ELERIN 'B',IREPODUN,OSUN,7.8184401,4.4784978
AKOMOLEHIN (I),ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
AKOMOLEHIN (II),ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
UNITED XTIAN PRY. SCHOOL,ELERIN 'B',IREPODUN,OSUN,7.8221136,4.4815705
ANIYAN COMP.,ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
AJILETE COMP.,ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
OLUKOTUN COMP.,ELERIN 'B',IREPODUN,OSUN,,
ALAKA AREA,ELERIN 'B',IREPODUN,OSUN,7.827683399999999,4.4829643
OHE AREA,ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
AGBEDE AREA,ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
ASIKAN COMP.,ELERIN 'B',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE OLOTIN,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE ALAPUPU,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE OKEKERE,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE OLUJIDE I,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE OLUJIDE II,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE NEPA AREA,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE KAAJA,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE OLUYERE,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE AFINGBA,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE DAGBOLU I,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE DAGBOLU II,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
OPEN SPACE DAGBOLU III,OLOBU 'A',IREPODUN,OSUN,7.8399585,4.4788472
ELERIN MARKET,ELERIN 'A',IREPODUN,OSUN,7.827157199999998,4.4835246
ESINKIN COMPOUND,ELERIN 'A',IREPODUN,OSUN,7.8399585,4.4788472
JAGUN COMPOUND,ELERIN 'A',IREPODUN,OSUN,7.8925588,4.6986272
OSOLO COMP. I,ELERIN 'A',IREPODUN,OSUN,7.8399585,4.4788472
OSOLO COMP. II,ELERIN 'A',IREPODUN,OSUN,7.8399585,4.4788472
AKAPARO COMPOUND,ELERIN 'A',IREPODUN,OSUN,7.827683399999999,4.4829643
ONIDUN COMPOUND,ELERIN 'A',IREPODUN,OSUN,7.8399585,4.4788472
UNITED XTIAN PRY. SCHOOL I,ELERIN 'A',IREPODUN,OSUN,7.8221136,4.4815705
UNITED XTIAN PRY. SCHOOL II,ELERIN 'A',IREPODUN,OSUN,7.8221136,4.4815705
OLUODE,ELERIN 'A',IREPODUN,OSUN,7.8278102,4.4827716
ISALE OSUN ERIN,ELERIN 'A',IREPODUN,OSUN,7.827683399999999,4.4829643
"GOGO COMPOUND, ERIN",ELERIN 'A',IREPODUN,OSUN,7.827779499999999,4.4827926
AFOLU ERIN,ELERIN 'A',IREPODUN,OSUN,7.8399585,4.4788472
OLOBU MARKET,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
AJIBIKE COMPOUND,BARA 'B',IREPODUN,OSUN,,
IDI-IRE MARKET,BARA 'B',IREPODUN,OSUN,7.845907500000001,4.4824711
LANLOKO,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
BABA ODUNAYO,BARA 'B',IREPODUN,OSUN,7.7616469,4.6012166
AKINNU  I,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
AKINNU II,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
OLANIPEKUN,BARA 'B',IREPODUN,OSUN,6.459638,3.4107804
BOYEKU,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
YIBIRI COMPOUND,BARA 'B',IREPODUN,OSUN,7.8399585,4.4788472
IMAM AROHUN,BARA 'B',IREPODUN,OSUN,,
METHODIST PRY. SCHOOL,BARA 'B',IREPODUN,OSUN,7.846331600000001,4.4879016
"HEALTH CENTRE APIPONRORO, ILOBU",BARA 'B',IREPODUN,OSUN,7.849399999999998,4.4837999
BARA OLUNKAN,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
ALAYAN COMPOUND,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
ILE OYO,BARA 'A',IREPODUN,OSUN,7.8238333,4.4877964
WORU COMPOUND,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
OLUAWO COMPOUND,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
JAGUN  I,BARA 'A',IREPODUN,OSUN,,
JAGUN  II,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
AKODO COMPOUND,BARA 'A',IREPODUN,OSUN,,
"A.U.D. PRY. SCHOOL, LAARO",BARA 'A',IREPODUN,OSUN,7.838086499999999,4.4940948
KONDA ILOBU,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
ATOYEBI ESTATE,BARA 'A',IREPODUN,OSUN,7.8399585,4.4788472
"OPEN SPACE OPPOSITE OLORUNKEMI MOSQUE, LARO ROAD, ILOBU",BARA 'A',IREPODUN,OSUN,7.8431985,4.4880008
"OPEN SPACE HEALTH CENTRE, OJUTU",OLOBU 'B',IREPODUN,OSUN,7.831131399999999,4.5194169
OPEN SPACE ARAROMI MARKET,OLOBU 'B',IREPODUN,OSUN,7.855955499999999,4.4758911
ST. PAUL'S GRAMMAR SCHOOL,OLOBU 'B',IREPODUN,OSUN,7.4665415,4.3554593
OLUWOMI QUARTERS I,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OLUWOMI QUARTERS II,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
ONIWANA AREA,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OGALA AREA,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
ONILEWE AREA,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OGUNKEYE,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OLUBUSE,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OJAWURO,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
OLOGELE,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
SEJI AREA,OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
"OPEN SPACE PAKO, OPPOSITE COOPERATIVE BUILDING, ILOBU",OLOBU 'B',IREPODUN,OSUN,-38.1572964,144.3449531
"NATIONAL POPULATION BUILDING, ILOBU",OLOBU 'B',IREPODUN,OSUN,7.8399585,4.4788472
"OPEN SPACE OJEWUMI, ILOBU",OLOBU 'B',IREPODUN,OSUN,,
OPEN SPACE ELEMO,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
AJANKANNAWON COMP.,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
AKEYAN'S COMPOUND,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
ALURIN AREA,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
KEYIWO,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
ORIOKE QUARTERS,OLOBU 'D',IREPODUN,OSUN,7.8612528,4.4788439
"L.A. PRY. SCHOOL, GBOBAMU",OLOBU 'D',IREPODUN,OSUN,7.8337792,4.4851282
IRE AKARI,OLOBU 'D',IREPODUN,OSUN,7.8591173,4.4729339
AROMIWE,OLOBU 'D',IREPODUN,OSUN,7.835184099999999,4.4799617
DOGO  I,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
DOGO II,OLOBU 'D',IREPODUN,OSUN,,
ATUKALE,OLOBU 'D',IREPODUN,OSUN,7.8399585,4.4788472
"OPEN SPACE BESIDE OLOKUTA HOUSE, ILOBU",OLOBU 'D',IREPODUN,OSUN,,
DALUJA AREA ERIN,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
OLOYAN AREA,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
AKESIN AREA,ELERIN 'D',IREPODUN,OSUN,8.023945399999999,5.0416551
ASEGI AREA,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
BALOGUN AREA,ELERIN 'D',IREPODUN,OSUN,7.8287757,4.4849968
AWO AREA,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
ATERE AREA,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
APELEGBE,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
"C.A.C PRY. SCHOOL, ERIN",ELERIN 'D',IREPODUN,OSUN,7.8172941,4.4728575
IYA-OBA COMPOUND,ELERIN 'D',IREPODUN,OSUN,7.8399585,4.4788472
AGIRIEMU ERIN,ELERIN 'E',IREPODUN,OSUN,7.827157199999998,4.4835246
"A.U.D. PRY. SCHOOL,ERIN",ELERIN 'E',IREPODUN,OSUN,7.8172941,4.4728575
IKOLABA AREA,ELERIN 'E',IREPODUN,OSUN,7.4158691,3.9176356
JAGBA AREA I,ELERIN 'E',IREPODUN,OSUN,7.8399585,4.4788472
JAGBA II,ELERIN 'E',IREPODUN,OSUN,7.8399585,4.4788472
OYE AREA,ELERIN 'E',IREPODUN,OSUN,7.8317961,4.5049252
LAKANLA AREA,ELERIN 'E',IREPODUN,OSUN,7.8399585,4.4788472
TOKEDE,ELERIN 'E',IREPODUN,OSUN,7.8279386,4.487816
"A.U.D PRY. SCHOOL, ERIN",ELERIN 'E',IREPODUN,OSUN,7.8172941,4.4728575
OKE-KAU ERIN,ELERIN 'E',IREPODUN,OSUN,7.827683399999999,4.4829643
MAGBON,ELERIN 'E',IREPODUN,OSUN,7.8399585,4.4788472
AYOMEYE COMPOUND,ELERIN 'C',IREPODUN,OSUN,7.591154199999999,4.182905
AROGUN COMPOUND,ELERIN 'C',IREPODUN,OSUN,7.8399585,4.4788472
EPA AREA ERIN,ELERIN 'C',IREPODUN,OSUN,7.8184401,4.4784978
